Blades_name,Propellers_brand,Propellers_diameter,Propellers_pitch,Adimensional_chord_c/R,Adimensional_radius_r/R,Beta_angle_relative_to_motion,Radius,Chord
nr640 9x7.72,nr640,9.0,7.718261945,0.1131,0.8,14.193,3.6,0.50895
nr640 9x7.72,nr640,9.0,7.718261945,0.1019,0.85,13.435,3.8249999999999997,0.45855
nr640 9x7.72,nr640,9.0,7.718261945,0.089,0.9,12.796,4.05,0.40049999999999997
nr640 9x7.72,nr640,9.0,7.718261945,0.0753,0.95,12.222,4.2749999999999995,0.33885000000000004
nr640 9x7.72,nr640,9.0,7.718261945,0.0605,1.0,11.662,4.5,0.27225
union 9x7.72,union,9.0,7.718261945,0.1644,0.15,40.279,0.6749999999999999,0.7398
union 9x7.72,union,9.0,7.718261945,0.1774,0.2,36.776,0.9,0.7983
union 9x7.72,union,9.0,7.718261945,0.1965,0.25,32.758,1.125,0.88425
union 9x7.72,union,9.0,7.718261945,0.2208,0.3,28.719,1.3499999999999999,0.9936
union 9x7.72,union,9.0,7.718261945,0.2444,0.35,25.587,1.575,1.0998
union 9x7.72,union,9.0,7.718261945,0.2635,0.4,23.506,1.8,1.18575
union 9x7.72,union,9.0,7.718261945,0.2773,0.45,22.084,2.025,1.24785
union 9x7.72,union,9.0,7.718261945,0.2855,0.5,20.98,2.25,1.2847499999999998
union 9x7.72,union,9.0,7.718261945,0.2902,0.55,19.841,2.475,1.3059
union 9x7.72,union,9.0,7.718261945,0.2926,0.6,18.549,2.6999999999999997,1.3167000000000002
union 9x7.72,union,9.0,7.718261945,0.2917,0.65,17.227,2.9250000000000003,1.31265
union 9x7.72,union,9.0,7.718261945,0.288,0.7,16.006,3.15,1.2959999999999998
union 9x7.72,union,9.0,7.718261945,0.2823,0.75,14.796,3.375,1.27035
union 9x7.72,union,9.0,7.718261945,0.2752,0.8,13.576,3.6,1.2384
union 9x7.72,union,9.0,7.718261945,0.2668,0.85,12.258,3.8249999999999997,1.2006
union 9x7.72,union,9.0,7.718261945,0.2567,0.9,10.807,4.05,1.15515
union 9x7.72,union,9.0,7.718261945,0.2182,0.95,8.551,4.2749999999999995,0.9819
union 9x7.72,union,9.0,7.718261945,0.0964,1.0,2.932,4.5,0.4338
