Blades_name,Propellers_brand,Propellers_diameter,Propellers_pitch,Adimensional_chord_c/R,Adimensional_radius_r/R,Beta_angle_relative_to_motion,Radius,Chord,Area_of_blade
ma 11.0x7.0,ma,11.0,7.0,0.133,0.8,11.97,4.4,0.7315,135.75402254866333
ma 11.0x7.0,ma,11.0,7.0,0.124,0.85,10.96,4.675,0.682,135.75402254866333
ma 11.0x7.0,ma,11.0,7.0,0.115,0.9,9.99,4.95,0.6325,135.75402254866333
ma 11.0x7.0,ma,11.0,7.0,0.102,0.95,8.93,5.225,0.561,135.75402254866333
ma 11.0x7.0,ma,11.0,7.0,0.089,1.0,7.86,5.5,0.4895,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.159,0.15,35.04,0.825,0.8745,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.145,0.2,41.53,1.1,0.7975,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.146,0.25,41.45,1.375,0.803,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.151,0.3,37.33,1.65,0.8305,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.155,0.35,32.95,1.925,0.8525,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.158,0.4,29.67,2.2,0.869,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.159,0.45,26.92,2.475,0.8745,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.159,0.5,24.5,2.75,0.8745,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.158,0.55,22.46,3.025,0.869,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.156,0.6,20.65,3.3,0.858,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.153,0.65,19.0,3.575,0.8415,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.148,0.7,17.5,3.85,0.814,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.143,0.75,16.29,4.125,0.7865,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.136,0.8,15.19,4.4,0.748,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.128,0.85,14.03,4.675,0.704,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.119,0.9,12.94,4.95,0.6545,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.104,0.95,11.33,5.225,0.572,135.75402254866333
ma 11.0x8.0,ma,11.0,8.0,0.09,1.0,9.7,5.5,0.495,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.153,0.15,30.18,0.675,0.6885,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.148,0.2,32.66,0.9,0.666,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.149,0.25,31.47,1.125,0.6705,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.154,0.3,26.99,1.35,0.693,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.159,0.35,23.27,1.575,0.7155,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.161,0.4,21.06,1.8,0.7245,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.161,0.45,19.25,2.025,0.7245,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.161,0.5,17.6,2.25,0.7245,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.16,0.55,16.14,2.475,0.72,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.158,0.6,14.96,2.7,0.711,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.154,0.65,13.83,2.925,0.693,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.149,0.7,12.99,3.15,0.6705,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.143,0.75,12.28,3.375,0.6435,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.135,0.8,11.69,3.6,0.6075,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.127,0.85,10.92,3.825,0.5715,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.118,0.9,10.17,4.05,0.531,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.105,0.95,9.28,4.275,0.4725,135.75402254866333
ma 9.0x4.0,ma,9.0,4.0,0.091,1.0,8.38,4.5,0.4095,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.152,0.15,33.41,0.675,0.684,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.146,0.2,37.35,0.9,0.657,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.148,0.25,37.66,1.125,0.666,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.152,0.3,34.46,1.35,0.684,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.156,0.35,30.73,1.575,0.702,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.159,0.4,27.7,1.8,0.7155,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.159,0.45,25.27,2.025,0.7155,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.159,0.5,23.09,2.25,0.7155,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.157,0.55,21.22,2.475,0.7065,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.155,0.6,19.54,2.7,0.6975,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.152,0.65,18.03,2.925,0.684,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.146,0.7,16.76,3.15,0.657,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.141,0.75,15.68,3.375,0.6345,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.133,0.8,14.8,3.6,0.5985,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.124,0.85,13.79,3.825,0.558,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.114,0.9,12.5,4.05,0.513,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.098,0.95,11.42,4.275,0.441,135.75402254866333
ma 9.0x6.0,ma,9.0,6.0,0.081,1.0,10.34,4.5,0.3645,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.2027,0.15,38.363,0.315,0.42567,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1909,0.2,42.864,0.42,0.40089,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1865,0.25,45.208,0.525,0.39165,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1823,0.3,44.502,0.63,0.38283,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.18,0.35,42.724,0.735,0.378,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1817,0.4,40.263,0.84,0.38157,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.186,0.45,37.416,0.945,0.3906,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1895,0.5,34.613,1.05,0.39795,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1902,0.55,32.197,1.155,0.39942,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.188,0.6,30.083,1.26,0.3948,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.183,0.65,28.195,1.365,0.3843,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.175,0.7,26.509,1.47,0.3675,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1642,0.75,24.943,1.575,0.34482,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1506,0.8,23.468,1.68,0.31626,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1341,0.85,21.855,1.785,0.28161,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.1145,0.9,19.775,1.89,0.24045,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.0855,0.95,17.162,1.995,0.17955,135.75402254866333
apcff 4.2x4.0,apcff,4.2,4.0,0.009,1.0,15.732,2.1,0.0189,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1693,0.15,33.068,0.675,0.76185,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1671,0.2,35.152,0.9,0.75195,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1665,0.25,34.443,1.125,0.74925,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1653,0.3,30.962,1.35,0.74385,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1659,0.35,27.381,1.575,0.74655,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1684,0.4,24.718,1.8,0.7578,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1717,0.45,22.898,2.025,0.77265,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1741,0.5,21.434,2.25,0.78345,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1751,0.55,20.056,2.475,0.78795,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1745,0.6,18.868,2.7,0.78525,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1714,0.65,17.733,2.925,0.7713,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1655,0.7,16.685,3.15,0.74475,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1561,0.75,15.61,3.375,0.70245,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1421,0.8,14.628,3.6,0.63945,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.1233,0.85,13.853,3.825,0.55485,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.0994,0.9,13.092,4.05,0.4473,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.0658,0.95,11.141,4.275,0.2961,135.75402254866333
apcff 9.0x4.0,apcff,9.0,4.0,0.0106,1.0,7.631,4.5,0.0477,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.214,0.15,35.78,0.315,0.4494,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1994,0.2,36.563,0.42,0.41874,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1907,0.25,34.738,0.525,0.40047,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1851,0.3,30.893,0.63,0.38871,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1831,0.35,27.687,0.735,0.38451,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1848,0.4,25.23,0.84,0.38808,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1887,0.45,23.071,0.945,0.39627,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1921,0.5,21.292,1.05,0.40341,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1926,0.55,19.791,1.155,0.40446,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1904,0.6,18.511,1.26,0.39984,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.185,0.65,17.392,1.365,0.3885,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1767,0.7,16.467,1.47,0.37107,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1654,0.75,15.593,1.575,0.34734,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1515,0.8,14.841,1.68,0.31815,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1345,0.85,14.136,1.785,0.28245,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.1141,0.9,13.437,1.89,0.23961,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.0817,0.95,11.919,1.995,0.17157,135.75402254866333
apcsp 4.2x2.0,apcsp,4.2,2.0,0.0032,1.0,7.128,2.1,0.00672,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1685,0.15,36.414,0.675,0.75825,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1637,0.2,39.25,0.9,0.73665,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1619,0.25,40.053,1.125,0.72855,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1614,0.3,38.239,1.35,0.7263,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1617,0.35,35.366,1.575,0.72765,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1634,0.4,32.531,1.8,0.7353,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.166,0.45,30.047,2.025,0.747,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1684,0.5,27.912,2.25,0.7578,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.17,0.55,25.975,2.475,0.765,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1702,0.6,24.217,2.7,0.7659,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1681,0.65,22.591,2.925,0.75645,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.163,0.7,21.273,3.15,0.7335,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1544,0.75,20.146,3.375,0.6948,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1416,0.8,19.223,3.6,0.6372,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1237,0.85,18.367,3.825,0.55665,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.1004,0.9,17.943,4.05,0.4518,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.0699,0.95,18.192,4.275,0.31455,135.75402254866333
apcsp 9.0x6.0,apcsp,9.0,6.0,0.0086,1.0,14.53,4.5,0.0387,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.127,0.15,43.027,0.375,0.3175,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1118,0.2,38.667,0.5,0.2795,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1384,0.25,31.785,0.625,0.346,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1598,0.3,27.7,0.75,0.3995,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1706,0.35,24.24,0.875,0.4265,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1768,0.4,21.321,1.0,0.442,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1786,0.45,18.927,1.125,0.4465,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1788,0.5,17.068,1.25,0.447,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1779,0.55,15.54,1.375,0.44475,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1789,0.6,13.922,1.5,0.44725,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1807,0.65,12.574,1.625,0.45175,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1805,0.7,11.751,1.75,0.45125,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1807,0.75,11.026,1.875,0.45175,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1815,0.8,10.262,2.0,0.45375,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1798,0.85,9.633,2.125,0.4495,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1793,0.9,9.162,2.25,0.44825,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.1621,0.95,8.329,2.375,0.40525,135.75402254866333
da4002 5.0x1.58,da4002,5.0,1.58,0.0157,1.0,6.787,2.5,0.03925,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.126,0.15,43.384,0.375,0.315,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.113,0.2,39.903,0.5,0.2825,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1393,0.25,34.213,0.625,0.34825,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1599,0.3,30.48,0.75,0.39975,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1711,0.35,27.208,0.875,0.42775,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1768,0.4,24.272,1.0,0.442,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1788,0.45,21.894,1.125,0.447,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1789,0.5,20.214,1.25,0.44725,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1782,0.55,18.559,1.375,0.4455,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1794,0.6,16.777,1.5,0.4485,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1809,0.65,15.29,1.625,0.45225,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1804,0.7,14.275,1.75,0.451,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1811,0.75,13.378,1.875,0.45275,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.182,0.8,12.798,2.0,0.455,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1801,0.85,12.164,2.125,0.45025,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1798,0.9,11.546,2.25,0.4495,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.1779,0.95,10.353,2.375,0.44475,135.75402254866333
da4002 5.0x2.65,da4002,5.0,2.65,0.023,1.0,9.63,2.5,0.0575,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1253,0.15,41.466,0.375,0.31325,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1121,0.2,44.054,0.5,0.28025,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1384,0.25,40.139,0.625,0.346,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1594,0.3,36.43,0.75,0.3985,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1705,0.35,33.121,0.875,0.42625,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.176,0.4,30.108,1.0,0.44,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.178,0.45,27.726,1.125,0.445,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1783,0.5,25.858,1.25,0.44575,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1778,0.55,24.093,1.375,0.4445,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1788,0.6,22.396,1.5,0.447,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1801,0.65,20.921,1.625,0.45025,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1797,0.7,19.817,1.75,0.44925,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1804,0.75,18.933,1.875,0.451,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.181,0.8,18.173,2.0,0.4525,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1796,0.85,17.534,2.125,0.449,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1793,0.9,16.84,2.25,0.44825,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.1555,0.95,14.427,2.375,0.38875,135.75402254866333
da4002 5.0x3.75,da4002,5.0,3.75,0.0226,1.0,15.523,2.5,0.0565,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1265,0.15,45.675,0.375,0.31625,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1141,0.2,46.623,0.5,0.28525,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1404,0.25,44.547,0.625,0.351,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1613,0.3,41.454,0.75,0.40325,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1714,0.35,38.726,0.875,0.4285,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1771,0.4,35.816,1.0,0.44275,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1791,0.45,33.287,1.125,0.44775,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1788,0.5,31.347,1.25,0.447,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1782,0.55,29.616,1.375,0.4455,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1797,0.6,27.827,1.5,0.44925,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1808,0.65,26.433,1.625,0.452,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1804,0.7,25.469,1.75,0.451,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.181,0.75,24.492,1.875,0.4525,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1822,0.8,23.732,2.0,0.4555,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1795,0.85,22.991,2.125,0.44875,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.18,0.9,22.364,2.25,0.45,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.1754,0.95,21.003,2.375,0.4385,135.75402254866333
da4002 5.0x4.92,da4002,5.0,4.92,0.0358,1.0,17.575,2.5,0.0895,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1248,0.15,43.32,0.675,0.5616,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1147,0.2,38.634,0.9,0.51615,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1462,0.25,31.915,1.125,0.6579,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1705,0.3,28.052,1.35,0.76725,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1789,0.35,24.658,1.575,0.80505,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1798,0.4,21.238,1.8,0.8091,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1801,0.45,18.602,2.025,0.81045,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1817,0.5,16.694,2.25,0.81765,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1821,0.55,14.984,2.475,0.81945,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1814,0.6,13.469,2.7,0.8163,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1815,0.65,12.289,2.925,0.81675,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1814,0.7,11.332,3.15,0.8163,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1807,0.75,10.539,3.375,0.81315,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1805,0.8,9.863,3.6,0.81225,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.181,0.85,9.245,3.825,0.8145,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1814,0.9,8.712,4.05,0.8163,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.1611,0.95,7.302,4.275,0.72495,135.75402254866333
da4002 9.0x2.85,da4002,9.0,2.85,0.0514,1.0,1.192,4.5,0.2313,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1253,0.15,44.221,0.675,0.56385,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1158,0.2,41.639,0.9,0.5211,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1478,0.25,36.819,1.125,0.6651,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1731,0.3,33.254,1.35,0.77895,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1803,0.35,30.176,1.575,0.81135,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1801,0.4,26.971,1.8,0.81045,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1799,0.45,24.301,2.025,0.80955,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1808,0.5,22.39,2.25,0.8136,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1815,0.55,20.638,2.475,0.81675,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1812,0.6,19.079,2.7,0.8154,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1812,0.65,17.795,2.925,0.8154,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1811,0.7,16.653,3.15,0.81495,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1808,0.75,15.719,3.375,0.8136,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1813,0.8,14.945,3.6,0.81585,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1815,0.85,14.224,3.825,0.81675,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1812,0.9,13.675,4.05,0.8154,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.1493,0.95,11.87,4.275,0.67185,135.75402254866333
da4002 9.0x4.76,da4002,9.0,4.76,0.0045,1.0,8.13,4.5,0.02025,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1198,0.15,42.481,0.675,0.5391,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1128,0.2,44.647,0.9,0.5076,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1436,0.25,41.154,1.125,0.6462,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1689,0.3,37.475,1.35,0.76005,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1775,0.35,34.027,1.575,0.79875,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1782,0.4,30.549,1.8,0.8019,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1773,0.45,27.875,2.025,0.79785,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1782,0.5,25.831,2.25,0.8019,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.179,0.55,23.996,2.475,0.8055,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1787,0.6,22.396,2.7,0.80415,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1787,0.65,21.009,2.925,0.80415,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1786,0.7,19.814,3.15,0.8037,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1785,0.75,18.786,3.375,0.80325,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.179,0.8,17.957,3.6,0.8055,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1792,0.85,17.245,3.825,0.8064,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1792,0.9,16.657,4.05,0.8064,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.1692,0.95,13.973,4.275,0.7614,135.75402254866333
da4002 9.0x6.75,da4002,9.0,6.75,0.0154,1.0,2.117,4.5,0.0693,135.75402254866333
da4002 9.0x8.95,da4002,9.0,8.95,0.1237,0.15,46.133,0.675,0.55665,135.75402254866333
da4002 9.0x8.95,da4002,9.0,8.95,0.1156,0.2,47.135,0.9,0.5202,135.75402254866333
da4002 9.0x8.95,da4002,9.0,8.95,0.1465,0.25,45.275,1.125,0.65925,135.75402254866333
